record_id,old_route_id,current_route_id,score,accepted_by_rule,structural_core_equal,same_model_id,changed_controlled_fields,score_model_name,score_carrier_family,score_carrier_subtype,score_source_modality,score_lifecycle_phase,score_fusion_topology,score_text_role,score_source_object,score_model_visible_form,score_transformation_chain,score_task_or_configuration,score_route_label,score_evidence_quote,old_model_name,current_model_name,old_route_label,current_route_label,old_rank,current_rank,primary_assignment,split_candidate_degree,merge_candidate_degree
june_update_2026-06-10__rec_000246,route_fcffd62ef4f3,route_505d12bcf3e7,0.618792,False,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.322581,0.255319,0.239316,0.185714,0.115942,0.067358,OmicsLM,OmicsLM,pathway graph reasoning prompt text,Cell-line genomics and annotations,2,2,False,0,1
june_update_2026-06-10__rec_000246,route_fcffd62ef4f3,route_6190abf45a70,0.586035,False,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.276923,1.0,0.179104,0.275362,0.354839,0.146341,OmicsLM,OmicsLM,pathway graph reasoning prompt text,Conversational text prompts,3,3,False,0,1
june_update_2026-06-10__rec_000246,route_fcffd62ef4f3,route_7ed0c41103cf,0.520665,False,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.133333,0.018957,0.38,0.368,0.360656,0.18797,OmicsLM,OmicsLM,pathway graph reasoning prompt text,Sample description prompts,5,3,False,0,0
june_update_2026-06-10__rec_000246,route_fcffd62ef4f3,route_e07beedf4bef,0.537064,False,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.320988,0.3125,0.26087,0.219178,0.193548,0.041096,OmicsLM,OmicsLM,pathway graph reasoning prompt text,Protein QA and localization,4,2,False,0,0
june_update_2026-06-10__rec_000246,route_fcffd62ef4f3,route_e4dd0a63096f,0.647141,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.811594,0.244898,0.411765,0.340909,0.444444,0.085106,OmicsLM,OmicsLM,pathway graph reasoning prompt text,Biological network reasoning,1,1,False,0,0
june_update_2026-06-10__rec_000248,route_3b41e722d83b,route_40860db1335d,0.626454,False,False,False,source_modality;fusion_topology;text_role,0.5625,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.443182,0.311688,0.343434,0.410468,Cell2Text-Llama-1B-LoRa,Cell2Text,Cell2Text-Llama-1B-LoRa gene-expression conditioning,scRNA-seq profiles to projected gene embeddings,1,3,False,0,0
june_update_2026-06-10__rec_000248,route_a0ccadb7d5f2,route_53995d978c3b,0.730369,True,True,False,fusion_topology,0.5625,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.623377,0.373626,0.3,0.282609,0.349398,Cell2Text-Llama-1B-LoRa,Cell2Text,Cell2Text-Llama-1B-LoRa prompt-conditioning,instruction-following prompt to Cell2Text decoder,1,3,False,1,3
june_update_2026-06-10__rec_000248,route_b232fa53a404,route_53995d978c3b,0.744695,True,True,False,fusion_topology,0.666667,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.623377,0.373626,0.292135,0.321839,0.349398,Cell2Text-Gemma-4B,Cell2Text,Cell2Text-Gemma-4B prompt-conditioning,instruction-following prompt to Cell2Text decoder,1,1,True,1,3
june_update_2026-06-10__rec_000248,route_d3d07f9113b2,route_53995d978c3b,0.742991,True,True,False,fusion_topology,0.666667,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.623377,0.373626,0.271845,0.298851,0.349398,Cell2Text-Llama-1B,Cell2Text,Cell2Text-Llama-1B prompt-conditioning,instruction-following prompt to Cell2Text decoder,1,2,False,1,3
june_update_2026-06-10__rec_000248,route_dd9cc5bf3fc9,route_40860db1335d,0.637154,False,False,False,source_modality;fusion_topology;text_role,0.666667,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.443182,0.243902,0.361702,0.410468,Cell2Text-Gemma-4B,Cell2Text,Cell2Text-Gemma-4B gene-expression conditioning,scRNA-seq profiles to projected gene embeddings,1,2,False,0,0
june_update_2026-06-10__rec_000248,route_e6243ff3ae15,route_40860db1335d,0.637368,False,False,False,source_modality;fusion_topology;text_role,0.666667,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.443182,0.248175,0.361702,0.410468,Cell2Text-Llama-1B,Cell2Text,Cell2Text-Llama-1B gene-expression conditioning,scRNA-seq profiles to projected gene embeddings,1,1,False,0,0
june_update_2026-06-10__rec_000350,route_4cbd49493088,route_8fc9a178a272,0.558453,False,False,False,source_modality;lifecycle_phase,0.869565,1.0,1.0,0.0,0.0,1.0,1.0,0.32,0.378947,0.315217,0.24,0.227273,0.24,OmniGene-4,OmniGene-4 v3,Instruction replay CPT,General NL dense route,4,1,False,1,0
june_update_2026-06-10__rec_000350,route_4cbd49493088,route_b1cf7879ee0b,0.648676,False,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.275862,0.42623,0.603175,0.071429,0.325581,0.004386,OmniGene-4,OmniGene-4,Instruction replay CPT,OpenWebText CPT route,2,2,False,1,1
june_update_2026-06-10__rec_000350,route_4cbd49493088,route_b91c60a6f8e5,0.573943,False,False,True,source_modality;lifecycle_phase,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.255319,0.4,0.2875,0.277778,0.425532,0.213115,OmniGene-4,OmniGene-4,Instruction replay CPT,BixBench evaluation route,3,2,False,1,1
june_update_2026-06-10__rec_000350,route_4cbd49493088,route_d6115e2e8939,0.734626,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.372093,0.77193,0.689655,0.071429,0.88,0.692308,OmniGene-4,OmniGene-4,Instruction replay CPT,Instruction replay CPT route,1,1,True,1,1
june_update_2026-06-10__rec_000350,route_551e62af1be6,route_5536cca39b1e,0.771489,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.576271,0.995215,0.645161,0.666667,0.030675,OmniGene-4,OmniGene-4,Remote homology SFT v3,Remote-homology SFT augmentation route,1,1,True,1,1
june_update_2026-06-10__rec_000350,route_551e62af1be6,route_7ce5b7aefdf7,0.500941,False,False,False,source_modality;lifecycle_phase;text_role,0.869565,1.0,1.0,0.0,0.0,1.0,0.0,0.409091,0.261905,0.114286,0.189189,0.392857,0.280702,OmniGene-4,OmniGene-4 v3,Remote homology SFT v3,Mol neutral-template control route,11,3,False,1,1
june_update_2026-06-10__rec_000350,route_551e62af1be6,route_82226f01fd7e,0.525315,False,False,True,source_modality;lifecycle_phase;fusion_topology;text_role,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.413793,0.537634,0.342105,0.380952,0.666667,0.625767,OmniGene-4,OmniGene-4,Remote homology SFT v3,Remote homology evaluation route,9,3,False,1,2
june_update_2026-06-10__rec_000350,route_551e62af1be6,route_a1ba49b312f1,0.628191,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.368421,0.470588,0.38565,0.645161,0.25,0.357143,OmniGene-4,OmniGene-4,Remote homology SFT v3,DNA pairs SFT source route,2,2,False,1,1
june_update_2026-06-10__rec_000350,route_551e62af1be6,route_b22d2b402714,0.618268,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.436364,0.470588,0.318408,0.357143,0.553191,0.155556,OmniGene-4,OmniGene-4,Remote homology SFT v3,Homology SFT source route,3,5,False,1,1
june_update_2026-06-10__rec_000350,route_551e62af1be6,route_f090ee054645,0.491856,False,False,True,source_modality;lifecycle_phase;fusion_topology;text_role,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.45614,0.537634,0.331429,0.181818,0.464286,0.081633,OmniGene-4,OmniGene-4,Remote homology SFT v3,Standard homology evaluation route,14,3,False,1,2
june_update_2026-06-10__rec_000350,route_65a391f86409,route_8c0045aa548e,0.684047,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.54321,0.5,0.584475,0.358974,0.5,1.0,OmniGene-4,OmniGene-4,Mutation SFT v2,Mutation description SFT source route,1,1,True,1,1
june_update_2026-06-10__rec_000350,route_65a391f86409,route_af45010fa9da,0.634909,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.303797,0.5,0.584475,0.358974,0.341463,0.608696,OmniGene-4,OmniGene-4,Mutation SFT v2,Structure SFT source route,2,5,False,1,1
june_update_2026-06-10__rec_000350,route_65a391f86409,route_afa20a4bdb7f,0.621507,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.171429,0.5,0.584475,0.358974,0.390244,0.634146,OmniGene-4,OmniGene-4,Mutation SFT v2,UniProtQA SFT source route,3,4,False,1,1
june_update_2026-06-10__rec_000350,route_65a391f86409,route_b22d2b402714,0.620789,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.179487,0.5,0.584475,0.358974,0.35,0.622222,OmniGene-4,OmniGene-4,Mutation SFT v2,Homology SFT source route,4,3,False,1,1
june_update_2026-06-10__rec_000350,route_6b00a6453ec5,route_755df4bfcf47,0.633479,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.327869,0.5,0.5,0.358974,0.4,0.604651,OmniGene-4,OmniGene-4,Homology SFT v2,Molecule SFT source route,4,2,False,1,1
june_update_2026-06-10__rec_000350,route_6b00a6453ec5,route_8c0045aa548e,0.638567,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.347826,0.5,0.584475,0.358974,0.269231,0.622222,OmniGene-4,OmniGene-4,Homology SFT v2,Mutation description SFT source route,3,3,False,1,1
june_update_2026-06-10__rec_000350,route_6b00a6453ec5,route_af45010fa9da,0.639696,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.358209,0.5,0.584475,0.358974,0.243902,0.638298,OmniGene-4,OmniGene-4,Homology SFT v2,Structure SFT source route,2,3,False,1,1
june_update_2026-06-10__rec_000350,route_6b00a6453ec5,route_afa20a4bdb7f,0.622232,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.206897,0.5,0.584475,0.358974,0.292683,0.619048,OmniGene-4,OmniGene-4,Homology SFT v2,UniProtQA SFT source route,5,3,False,1,1
june_update_2026-06-10__rec_000350,route_6b00a6453ec5,route_b22d2b402714,0.670635,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.393939,0.5,0.584475,0.358974,0.65,1.0,OmniGene-4,OmniGene-4,Homology SFT v2,Homology SFT source route,1,1,True,1,1
june_update_2026-06-10__rec_000350,route_74da3d536980,route_3b056f06e7ba,0.628509,False,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.352941,0.123077,0.208696,0.28125,0.253968,0.28125,OmniGene-4 v3,OmniGene-4 v3,Standard homology evaluation,Cell neutral-template control route,4,2,False,3,0
june_update_2026-06-10__rec_000350,route_74da3d536980,route_6fd4f501ee5a,0.606427,False,False,True,source_modality;text_role,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.529412,0.235294,0.208696,0.272727,0.242424,0.272727,OmniGene-4 v3,OmniGene-4 v3,Standard homology evaluation,Protein neutral-template control route,6,2,False,3,0
june_update_2026-06-10__rec_000350,route_74da3d536980,route_7ce5b7aefdf7,0.650453,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.363636,0.375,0.208696,0.28125,0.354839,0.28125,OmniGene-4 v3,OmniGene-4 v3,Standard homology evaluation,Mol neutral-template control route,3,1,False,3,1
june_update_2026-06-10__rec_000350,route_74da3d536980,route_82226f01fd7e,0.665575,True,False,False,source_modality;fusion_topology,0.869565,1.0,1.0,0.0,1.0,0.0,1.0,0.638298,0.684932,0.409449,0.625,0.7,0.176991,OmniGene-4 v3,OmniGene-4,Standard homology evaluation,Remote homology evaluation route,2,2,False,3,2
june_update_2026-06-10__rec_000350,route_74da3d536980,route_f090ee054645,0.741308,True,False,False,source_modality;fusion_topology,0.869565,1.0,1.0,0.0,1.0,0.0,1.0,0.782609,0.684932,0.933333,1.0,0.903226,0.099415,OmniGene-4 v3,OmniGene-4,Standard homology evaluation,Standard homology evaluation route,1,1,True,3,2
june_update_2026-06-10__rec_000350,route_74da3d536980,route_fd1ec85c31e1,0.622785,False,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.307692,0.114286,0.208696,0.28125,0.264706,0.28125,OmniGene-4 v3,OmniGene-4 v3,Standard homology evaluation,Structure neutral-template control route,5,2,False,3,0
june_update_2026-06-10__rec_000350,route_7822b620c632,route_6eb1ed047213,0.681402,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.068966,0.246575,0.732143,1.0,0.461538,0.269231,OmniGene-4,OmniGene-4,Protein CPT 1,DNA CPT route,3,3,False,3,3
june_update_2026-06-10__rec_000350,route_7822b620c632,route_b9bfb7a32c68,0.742053,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.425532,0.285714,0.779661,1.0,0.75,0.347826,OmniGene-4,OmniGene-4,Protein CPT 1,Protein 2 CPT route,2,2,False,3,3
june_update_2026-06-10__rec_000350,route_7822b620c632,route_c24183e12101,0.749871,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.47619,0.285714,0.779661,1.0,0.75,0.391304,OmniGene-4,OmniGene-4,Protein CPT 1,Protein 1 CPT route,1,1,True,3,3
june_update_2026-06-10__rec_000350,route_86b268559f1f,route_8fc9a178a272,0.501041,False,False,False,source_modality;lifecycle_phase;text_role,0.869565,1.0,1.0,0.0,0.0,1.0,0.0,0.333333,0.269231,0.311828,0.117647,0.27027,0.333333,OmniGene-4,OmniGene-4 v3,OpenWebText CPT,General NL dense route,4,3,False,1,0
june_update_2026-06-10__rec_000350,route_86b268559f1f,route_b1cf7879ee0b,0.782531,True,False,True,source_modality;text_role,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.628571,0.879581,1.0,0.833333,0.048998,OmniGene-4,OmniGene-4,OpenWebText CPT,OpenWebText CPT route,1,1,True,1,1
june_update_2026-06-10__rec_000350,route_86b268559f1f,route_b91c60a6f8e5,0.501228,False,False,True,source_modality;lifecycle_phase;text_role,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.297297,0.333333,0.214286,0.25,0.121739,OmniGene-4,OmniGene-4,OpenWebText CPT,BixBench evaluation route,3,3,False,1,1
june_update_2026-06-10__rec_000350,route_86b268559f1f,route_d6115e2e8939,0.63518,False,False,True,source_modality;text_role,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.111111,0.424242,0.666667,1.0,0.27907,0.177778,OmniGene-4,OmniGene-4,OpenWebText CPT,Instruction replay CPT route,2,2,False,1,1
june_update_2026-06-10__rec_000350,route_899d7947064a,route_59bc33530f4c,0.622624,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.411765,0.5,0.512,0.358974,0.27027,0.157895,OmniGene-4,OmniGene-4,DNA pairs SFT v2,Cell SFT source route,3,2,False,1,1
june_update_2026-06-10__rec_000350,route_899d7947064a,route_a1ba49b312f1,0.705255,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.692308,0.5,0.53112,0.4,0.666667,1.0,OmniGene-4,OmniGene-4,DNA pairs SFT v2,DNA pairs SFT source route,1,1,True,1,1
june_update_2026-06-10__rec_000350,route_899d7947064a,route_afa20a4bdb7f,0.623894,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.342857,0.5,0.584475,0.358974,0.333333,0.222222,OmniGene-4,OmniGene-4,DNA pairs SFT v2,UniProtQA SFT source route,2,2,False,1,1
june_update_2026-06-10__rec_000350,route_8ff90fdbacc4,route_3b056f06e7ba,0.499421,False,False,False,source_modality;lifecycle_phase;text_role,0.869565,1.0,1.0,0.0,0.0,1.0,0.0,0.346154,0.25,0.227848,0.210526,0.304348,0.293333,OmniGene-4,OmniGene-4 v3,Cell SFT v2,Cell neutral-template control route,10,3,False,1,0
june_update_2026-06-10__rec_000350,route_8ff90fdbacc4,route_59bc33530f4c,0.659761,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.415094,0.5,0.512,0.358974,0.5625,0.857143,OmniGene-4,OmniGene-4,Cell SFT v2,Cell SFT source route,1,1,True,1,1
june_update_2026-06-10__rec_000350,route_8ff90fdbacc4,route_755df4bfcf47,0.6333,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.280702,0.5,0.5,0.358974,0.388889,0.75,OmniGene-4,OmniGene-4,Cell SFT v2,Molecule SFT source route,3,3,False,1,1
june_update_2026-06-10__rec_000350,route_8ff90fdbacc4,route_af45010fa9da,0.639389,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.380952,0.5,0.584475,0.358974,0.378378,0.461538,OmniGene-4,OmniGene-4,Cell SFT v2,Structure SFT source route,2,4,False,1,1
june_update_2026-06-10__rec_000350,route_a14789cc71df,route_6eb1ed047213,0.68186,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.068966,0.246575,0.732143,1.0,0.461538,0.280702,OmniGene-4,OmniGene-4,Protein CPT 2,DNA CPT route,3,2,False,3,3
june_update_2026-06-10__rec_000350,route_a14789cc71df,route_b9bfb7a32c68,0.742258,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.425532,0.285714,0.779661,1.0,0.75,0.352941,OmniGene-4,OmniGene-4,Protein CPT 2,Protein 2 CPT route,2,1,True,3,3
june_update_2026-06-10__rec_000350,route_a14789cc71df,route_c24183e12101,0.748337,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.47619,0.285714,0.779661,1.0,0.75,0.352941,OmniGene-4,OmniGene-4,Protein CPT 2,Protein 1 CPT route,1,2,False,3,3
june_update_2026-06-10__rec_000350,route_a3a632a14ef3,route_59bc33530f4c,0.617297,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.140351,0.5,0.512,0.358974,0.388889,0.75,OmniGene-4,OmniGene-4,Molecule SFT v2,Cell SFT source route,5,3,False,1,1
june_update_2026-06-10__rec_000350,route_a3a632a14ef3,route_755df4bfcf47,0.670508,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.491803,0.5,0.5,0.358974,0.65,0.851064,OmniGene-4,OmniGene-4,Molecule SFT v2,Molecule SFT source route,1,1,True,1,1
june_update_2026-06-10__rec_000350,route_a3a632a14ef3,route_8c0045aa548e,0.637423,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.376812,0.5,0.584475,0.358974,0.346154,0.44898,OmniGene-4,OmniGene-4,Molecule SFT v2,Mutation description SFT source route,2,4,False,1,1
june_update_2026-06-10__rec_000350,route_a3a632a14ef3,route_af45010fa9da,0.634241,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.358209,0.5,0.584475,0.358974,0.390244,0.392157,OmniGene-4,OmniGene-4,Molecule SFT v2,Structure SFT source route,3,6,False,1,1
june_update_2026-06-10__rec_000350,route_a3a632a14ef3,route_b22d2b402714,0.625753,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.242424,0.5,0.584475,0.358974,0.4,0.52,OmniGene-4,OmniGene-4,Molecule SFT v2,Homology SFT source route,4,2,False,1,1
june_update_2026-06-10__rec_000350,route_a76ddd866798,route_8fc9a178a272,0.504088,False,False,True,source_modality;lifecycle_phase;fusion_topology,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.222222,0.34,0.311111,0.24,0.341463,0.24,OmniGene-4 v3,OmniGene-4 v3,BixBench evaluation,General NL dense route,3,2,False,1,0
june_update_2026-06-10__rec_000350,route_a76ddd866798,route_b1cf7879ee0b,0.469357,False,False,False,source_modality;lifecycle_phase;fusion_topology,0.869565,1.0,1.0,0.0,0.0,0.0,1.0,0.193548,0.333333,0.302703,0.214286,0.25,0.008772,OmniGene-4 v3,OmniGene-4,BixBench evaluation,OpenWebText CPT route,6,3,False,1,1
june_update_2026-06-10__rec_000350,route_a76ddd866798,route_b91c60a6f8e5,0.755382,True,False,False,source_modality;fusion_topology,0.869565,1.0,1.0,0.0,1.0,0.0,1.0,0.816327,0.666667,1.0,1.0,0.863636,0.295082,OmniGene-4 v3,OmniGene-4,BixBench evaluation,BixBench evaluation route,1,1,True,1,1
june_update_2026-06-10__rec_000350,route_a76ddd866798,route_d6115e2e8939,0.507775,False,False,False,source_modality;lifecycle_phase;fusion_topology,0.869565,1.0,1.0,0.0,0.0,0.0,1.0,0.355556,0.483871,0.297872,0.214286,0.297872,0.192308,OmniGene-4 v3,OmniGene-4,BixBench evaluation,Instruction replay CPT route,2,3,False,1,1
june_update_2026-06-10__rec_000350,route_a97bc2d4cdfc,route_0e9226a4885a,0.808168,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.484848,0.903766,0.976471,1.0,0.727273,0.413793,OmniGene-4,OmniGene-4,DSSP CPT,DSSP CPT route,1,1,True,2,2
june_update_2026-06-10__rec_000350,route_a97bc2d4cdfc,route_6eb1ed047213,0.600877,False,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.216216,0.244186,0.57971,1.0,0.47619,0.324324,OmniGene-4,OmniGene-4,DSSP CPT,DNA CPT route,3,5,False,2,3
june_update_2026-06-10__rec_000350,route_a97bc2d4cdfc,route_9b2b3ccb8d95,0.771397,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.307692,0.903766,0.976471,1.0,0.47619,0.214286,OmniGene-4,OmniGene-4,DSSP CPT,3Di CPT route,2,2,False,2,2
june_update_2026-06-10__rec_000350,route_ab15108329a5,route_3b056f06e7ba,0.638444,False,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.342857,0.222222,0.211382,0.290323,0.360656,0.290323,OmniGene-4 v3,OmniGene-4 v3,Remote homology evaluation,Cell neutral-template control route,4,1,False,2,0
june_update_2026-06-10__rec_000350,route_ab15108329a5,route_5536cca39b1e,0.590666,False,False,False,lifecycle_phase;fusion_topology;text_role,0.869565,1.0,1.0,1.0,0.0,0.0,0.0,0.581818,0.375,0.291667,0.6,0.6875,0.012821,OmniGene-4 v3,OmniGene-4,Remote homology evaluation,Remote-homology SFT augmentation route,7,3,False,2,1
june_update_2026-06-10__rec_000350,route_ab15108329a5,route_6fd4f501ee5a,0.615427,False,False,True,source_modality;text_role,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.571429,0.242424,0.211382,0.285714,0.3125,0.285714,OmniGene-4 v3,OmniGene-4 v3,Remote homology evaluation,Protein neutral-template control route,6,1,False,2,0
june_update_2026-06-10__rec_000350,route_ab15108329a5,route_7ce5b7aefdf7,0.649117,False,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.352941,0.354839,0.211382,0.290323,0.366667,0.290323,OmniGene-4 v3,OmniGene-4 v3,Remote homology evaluation,Mol neutral-template control route,3,2,False,2,1
